id,quest_id,seq_index,text
2258,2700,0,去{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}志鬼心火{END}，收集30个{0xFFFFFF00}志鬼心火火焰{END} 和50个{0xFFFFFF00}燃烧的铠甲残片{END} 后，去找 {0xFFFFFF00}[巨木守护者]{END}吧。
2259,2701,0,去{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}破戒僧{END}，收集30个{0xFFFFFF00}咒术仗{END} 和50个{0xFFFFFF00}咒术短剑{END} 后，去找 {0xFFFFFF00}[巨木守护者]{END}吧。
2260,2702,0,去{0xFFFFFF00}[隐藏的干涸的沼泽[1]]{END}见 {0xFFFFFF00}[修炼中的冬混汤]{END}吧。
2261,2703,0,在{0xFFFFFF00}干涸的沼泽{END}击退50个{0xFFFFFF00}志鬼心火{END} 后，去找{0xFFFFFF00}[竹统泛]{END}吧。
2262,2704,0,在{0xFFFFFF00}干涸的沼泽{END}击退50个{0xFFFFFF00}破戒僧{END} 后，去找{0xFFFFFF00}[竹统泛]{END}吧。
2263,2705,0,去{0xFFFFFF00}[巨木重林中心地]{END}见 {0xFFFFFF00}[巨木守护者]{END}吧。
2264,2706,0,往{0xFFFFFF00}木制鬼魂封印箱{END}装满鬼魂后去见{0xFFFFFF00}[竹统泛]{END}吧。
2265,2707,0,击退{0xFFFFFF00}超火车轮怪{END}后， 在{0xFFFFFF00}战场报告室{END}见{0xFFFFFF00}[菊花碴]{END}吧。
2266,2708,0,在{0xFFFFFF00}战场报告室{END}见{0xFFFFFF00}[菊花碴]{END}吧。
2267,2709,0,去{0xFFFFFF00}[封印之石]{END}见{0xFFFFFF00}[龙林派刘备]{END}吧。
2268,2710,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}嗜食怪{END}收集30个 {0xFFFFFF00}嗜食怪的眼睛{END}， 击退{0xFFFFFF00}临浦怪{END}收集30个{0xFFFFFF00}临浦怪的眼睛{END}后，去找{0xFFFFFF00}[治疗中的秋叨鱼]{END}吧。
2269,2711,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}嗜食怪{END}收集15个 {0xFFFFFF00}嗜食怪的眼睛{END}， 击退{0xFFFFFF00}临浦怪{END}收集15个{0xFFFFFF00}临浦怪的眼睛{END}后，去找{0xFFFFFF00}[治疗中的秋叨鱼]{END}吧。
2270,2712,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}志鬼心火{END}，收集30个{0xFFFFFF00}志鬼心火火焰{END} 交给{0xFFFFFF00}[近卫队双胞胎姐姐]{END}吧。
2271,2713,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}破戒僧{END}，收集30个{0xFFFFFF00}咒术仗{END} 交给{0xFFFFFF00}[近卫队双胞胎妹妹]{END}吧。
2272,2714,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}志鬼心火{END}收集30个{0xFFFFFF00}志鬼心火火焰{END} ，击退 {0xFFFFFF00}破戒僧{END}收集30个{0xFFFFFF00}咒术仗{END} 后，去找{0xFFFFFF00}[吕林城厨师]{END}吧。
2273,2715,0,在{0xFFFFFF00}西部边境地带{END}击退100个{0xFFFFFF00}锯齿飞鱼{END}后回到{0xFFFFFF00}[守卫阿皮普]{END}处吧。
2274,2716,0,在{0xFFFFFF00}西部边境地带{END}击退100个 {0xFFFFFF00}地龙守卫{END}后去找{0xFFFFFF00}[亲卫队长埃塔尔]{END}吧。
2275,2717,0,在{0xFFFFFF00}西部边境地带{END}击退100个 {0xFFFFFF00}地龙战士{END}后去找{0xFFFFFF00}[领主夏德]{END}吧。
2276,2718,0,去{0xFFFFFF00}西部边境地带{END}击退100个{0xFFFFFF00}巨翅鸭嘴兽{END}后，去找{0xFFFFFF00}[贵族查思敏]{END}吧。
2277,2720,0,去{0xFFFFFF00}西部边境地带{END}击退{0xFFFFFF00}地龙{END}，收集30个{0xFFFFFF00}地龙的舌头{END}拿给{0xFFFFFF00}[料理王飞燕]{END}吧。
2278,2720,1,将在{0xFFFFFF00}[料理王飞燕]{END}处拿到的{0xFFFFFF00}地龙的舌头佳肴{END}拿给{0xFFFFFF00}[空中庭院上层]{END}的{0xFFFFFF00}[贵族浦石申]{END}吧。
2279,2721,0,在{0xFFFFFF00}西部边境地带{END}击退{0xFFFFFF00}锯齿飞鱼{END}，收集20个{0xFFFFFF00}断掉的锯齿{END}后回到{0xFFFFFF00}[害了了防具店马斯]{END}处吧。
2280,2722,0,在{0xFFFFFF00}西部边境地带{END}的{0xFFFFFF00}锯齿飞鱼{END}身上收集10个{0xFFFFFF00}断掉的锯齿{END}，在{0xFFFFFF00}巨翅鸭嘴兽{END}身上收集30个{0xFFFFFF00}巨翅鸭嘴兽的羽毛{END}后，就回到{0xFFFFFF00}[美容师莎罗拉]{END}处吧。
2281,2723,0,在{0xFFFFFF00}西部边境地带{END}的{0xFFFFFF00}巨翅鸭嘴兽{END}身上收集50个{0xFFFFFF00}巨翅鸭嘴兽的羽毛{END}后，回到{0xFFFFFF00}[贵族查思敏]{END}处吧。
2282,2724,0,去{0xFFFFFF00}[空中庭院上层]{END}处了解{0xFFFFFF00}[美容师莎罗拉]{END}保养发质的秘密吧。
2283,2724,1,在{0xFFFFFF00}西部边境地带{END}的{0xFFFFFF00}水灵儿{END}身上收集10个{0xFFFFFF00}被水淋湿的石头{END}后，回到{0xFFFFFF00}[酒店老板]{END}处吧。
2284,2730,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}志鬼心火{END}，收集30个{0xFFFFFF00}志鬼心火火焰{END}后回到{0xFFFFFF00}[治疗中的秋叨鱼]{END}处吧。
2285,2731,0,在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}破戒僧{END}，收集30个{0xFFFFFF00}咒术仗{END}回来吧。
2286,2732,0,击退70个{0xFFFFFF00}巨木重林{END}的{0xFFFFFF00}食人花{END}后，去找{0xFFFFFF00}巨木重林中心地{END}的{0xFFFFFF00}[巨木守护者]{END}吧。
2287,2733,0,在{0xFFFFFF00}干涸的沼泽{END}击退70个{0xFFFFFF00}破戒僧{END}后，去找{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}菊花碴{END}吧。
2288,2734,0,去{0xFFFFFF00}獐子潭洞穴[1]{END}见{0xFFFFFF00}辛巴达{END}吧。
2289,2735,0,击退{0xFFFFFF00}獐子潭洞穴[1]{END}的{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集31个{0xFFFFFF00}獐子潭水晶{END}后去找{0xFFFFFF00}[辛巴达]{END}吧。
2290,2736,0,在{0xFFFFFF00}干涸的沼泽{END}击退70个{0xFFFFFF00}志鬼心火{END}后，去找{0xFFFFFF00}巨木重林中心地{END}的{0xFFFFFF00}[巨木守护者]{END}吧。
2291,2737,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集{0xFFFFFF00}獐子潭苔藓{END}和 {0xFFFFFF00}獐子潭水晶粉末{END}后，去找{0xFFFFFF00}巨木重林中心地{END}的{0xFFFFFF00}[巨木守护者]{END}吧。
2292,2738,0,拿着{0xFFFFFF00}特制药{END}和制作药的{0xFFFFFF00}特制药制作法{END}，去找{0xFFFFFF00}吕林城宝芝林{END}吧。
2293,2739,0,在{0xFFFFFF00}[吕林城宝芝林]{END}处拿到信后，交给{0xFFFFFF00}[治疗中的秋叨鱼]{END}吧。
2294,2740,0,跟{0xFFFFFF00}[治疗中的秋叨鱼]{END}一起确认信。
2295,2741,0,去{0xFFFFFF00}干涸的沼泽{END}击退70个{0xFFFFFF00}破戒僧{END}后，回到{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}处吧。
2296,2742,0,跟{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}对话吧。
2297,2743,0,在{0xFFFFFF00}獐子潭洞穴{END}击退80个{0xFFFFFF00}原虫{END}后，去找{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}吧。
2298,2744,0,"在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}破戒僧{END}和{0xFFFFFF00}原虫{END}，收集{0xFFFFFF00}熏黑的甲壳{END}, {0xFFFFFF00}断了的臼齿{END}, {0xFFFFFF00}分成两截的杖{END}各30个后去找{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}吧。"
2299,2745,0,在{0xFFFFFF00}獐子潭洞穴{END}击退25个{0xFFFFFF00}曲怪人{END}后，回到{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}处吧。
2300,2746,0,跟{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派刘备]{END}吧。
2301,2751,0,找到{0xFFFFFF00}爱丽丝的兔子{END}后给{0xFFFFFF00}[清阴镖局]{END}的{0xFFFFFF00}[爱丽丝]{END}送去吧。
2302,2756,0,给{0xFFFFFF00}[韩野村南]{END}的{0xFFFFFF00}[韩野厨房长]{END}送去3个{0xFFFFFF00}火腿罐头{END}吧。
2303,2765,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处1]{END}，击退{0xFFFFFF00}[3个木棉怪]{END}后回到{0xFFFFFF00}[春水糖]{END}处吧。
2304,2766,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处2]{END}，击退{0xFFFFFF00}[5个光辉令]{END}后回去吧。
2305,2767,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处3]{END}击退{0xFFFFFF00}[5个异教徒祭司长]{END}吧。
2306,2768,0,跟{0xFFFFFF00}龙林客栈内部{END}的{0xFFFFFF00}魔教使徒{END}对话吧。
2307,2769,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处1]{END}，击退{0xFFFFFF00}[3个木棉怪]{END}后回到{0xFFFFFF00}[春水糖]{END}处吧。
2308,2770,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处2]{END}，击退{0xFFFFFF00}[5个光辉令]{END}后回去吧。
2309,2771,0,通过{0xFFFFFF00}[春水糖]{END}进入{0xFFFFFF00}[沉默的神殿深处3]{END}击退{0xFFFFFF00}[5个异教徒祭司长]{END}吧。
2310,2772,0,跟{0xFFFFFF00}龙林客栈内部{END}的{0xFFFFFF00}魔教使徒{END}对话吧。
2311,2773,0,去找龙林城哞读册，领取不明来历的僧人托付的书
2312,2774,0,为了抵挡地狱狂牛的100次突进，击退100个地狱狂牛之后，回到不明来历的僧人处
2313,2775,0,为了掌握气的运用方法，击退100个妈妈星星之后，回到不明来历的僧人处吧
2314,2777,0,跟{0xFFFFFF00}龙林客栈内部{END}的{0xFFFFFF00}魔教使徒{END}对话吧。
2315,2778,0,跟{0xFFFFFF00}龙林客栈内部{END}的{0xFFFFFF00}魔教使徒{END}对话吧。
2316,2779,0,跟{0xFFFFFF00}各村{END}的{0xFFFFFF00}活动帮助{END}对话吧。
2317,2783,0,击退怪物获得20个{0xFFFFFF00}雏菊花瓣{END}后，去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}活动帮助{END}吧。
2318,2786,0,在{0xFFFFFF00}獐子潭洞穴{END}击退30个{0xFFFFFF00}原虫{END}后，去找{0xFFFFFF00}冒险家辛巴达{END}吧。
2319,2787,0,在{0xFFFFFF00}獐子潭洞穴{END}击退30个{0xFFFFFF00}妖粉怪{END}后去{0xFFFFFF00}龙林派张飞{END}处吧。
2320,2788,0,将在{0xFFFFFF00}干涸的沼泽{END}击退{0xFFFFFF00}破戒僧{END}获得的40个{0xFFFFFF00}破戒僧的酒{END}，交给{0xFFFFFF00}[龙林派张飞]{END}吧。
2321,2789,0,在{0xFFFFFF00}獐子潭洞穴{END}收集原虫的{0xFFFFFF00}黏糊糊的分泌物{END}和妖粉怪的{0xFFFFFF00}灰色妖精粉{END}各7个后，去找{0xFFFFFF00}龙林派刘备{END}吧。
2322,2790,0,拿着{0xFFFFFF00}獐子潭石板{END}去找{0xFFFFFF00}獐子潭洞穴{END}的{0xFFFFFF00}冒险家辛巴达{END}吧。
2323,2791,0,击退30个{0xFFFFFF00}妖粉怪{END}后，把{0xFFFFFF00}獐子潭石板{END}拿给{0xFFFFFF00}巨木重林[5]{END}的{0xFFFFFF00}[旅行家飞雪]{END}吧。
2324,2792,0,击退30个{0xFFFFFF00}太极蜈蚣{END}后给{0xFFFFFF00}吕林城{END}的{0xFFFFFF00}[清丽公主]{END}送去{0xFFFFFF00}獐子潭石板{END}吧。
2325,2793,0,去{0xFFFFFF00}吕林城西{END}找{0xFFFFFF00}吕林城老婆婆{END}，给她看看{0xFFFFFF00}獐子潭石板{END}吧。
2326,2794,0,去找{0xFFFFFF00}[吕林都城]{END}的{0xFFFFFF00}[清丽公主]{END}吧。
2327,2795,0,去找{0xFFFFFF00}吕林城西{END}的{0xFFFFFF00}吕林城老婆婆{END}吧。
2328,2796,0,去找{0xFFFFFF00}[吕林城南]{END}的{0xFFFFFF00}[治疗中的秋叨鱼]{END}吧。
2329,2797,0,去找{0xFFFFFF00}[吕林都城]{END}的{0xFFFFFF00}[清丽公主]{END}吧。
2330,2798,0,去{0xFFFFFF00}[吕林都城]{END}的{0xFFFFFF00}[清丽公主]{END}处吧。
2331,2799,0,在{0xFFFFFF00}吕林城厨师，吕林城宝芝林，吕林城银行{END}处获得调查獐子潭许可证后，去找{0xFFFFFF00}吕林城西{END}的{0xFFFFFF00}[吕林城老婆婆]{END}吧。
2332,2800,0,收集15个{0xFFFFFF00}志鬼心火火焰{END}拿给{0xFFFFFF00}[吕林城东]{END}的{0xFFFFFF00}[吕林城厨师]{END}吧。
2333,2801,0,收集30个{0xFFFFFF00}志鬼心火火焰{END}拿给{0xFFFFFF00}[吕林城东]{END}的{0xFFFFFF00}[吕林城厨师]{END}吧。
2334,2802,0,收集30个{0xFFFFFF00}志鬼心火火焰{END}拿给{0xFFFFFF00}[吕林城东]{END}的{0xFFFFFF00}[吕林城厨师]{END}吧。
2335,2803,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集{0xFFFFFF00}獐子潭苔藓{END}和{0xFFFFFF00}獐子潭水晶粉末{END}后去找{0xFFFFFF00}[吕林城南]{END}的{0xFFFFFF00}[吕林城宝芝林]{END}吧。
2336,2804,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集{0xFFFFFF00}獐子潭苔藓{END}和{0xFFFFFF00}獐子潭水晶粉末{END}后去找{0xFFFFFF00}[吕林城南]{END}的{0xFFFFFF00}[吕林城宝芝林]{END}吧。
2337,2805,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集{0xFFFFFF00}獐子潭苔藓{END}和{0xFFFFFF00}獐子潭水晶粉末{END}后去找{0xFFFFFF00}[吕林城南]{END}的{0xFFFFFF00}[吕林城宝芝林]{END}吧。
2338,2806,0,击退30个{0xFFFFFF00}太极蜈蚣{END}后，去{0xFFFFFF00}吕林都城{END}的{0xFFFFFF00}[吕林城银行]{END}处吧。
2339,2807,0,击退30个{0xFFFFFF00}志鬼心火{END}后，去{0xFFFFFF00}吕林都城{END}的{0xFFFFFF00}[吕林城银行]{END}处吧。
2340,2808,0,击退30个{0xFFFFFF00}妖粉怪{END}后，去{0xFFFFFF00}吕林都城{END}的{0xFFFFFF00}[吕林城银行]{END}处吧。
2341,2810,0,击退怪物收集30个{0xFFFFFF00}薰衣草{END}后，去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}活动帮助{END}吧。
2342,2811,0,击退怪物收集30个{0xFFFFFF00}蜀葵{END}后，去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}活动帮助{END}吧。
2343,2812,0,去{0xFFFFFF00}[吕林都城]{END}的{0xFFFFFF00}[清丽公主]{END}处吧。
2344,2813,0,击退30个{0xFFFFFF00}干涸的沼泽{END}的{0xFFFFFF00}破戒僧{END}，去找{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[菊花碴]{END}吧。
2345,2814,0,在{0xFFFFFF00}獐子潭洞穴[1]{END}击退30个{0xFFFFFF00}原虫{END}后，去{0xFFFFFF00}辛巴达{END}那儿吧。
2346,2815,0,拿着{0xFFFFFF00}奇怪的纸条{END}去找{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[菊花碴]{END}吧。
2347,2816,0,在{0xFFFFFF00}獐子潭洞穴{END}边击退{0xFFFFFF00}原虫{END}，边收集30个{0xFFFFFF00}春水糖的纸条{END}后，去找{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[菊花碴]{END}吧。
2348,2817,0,去找{0xFFFFFF00}[春水糖的住处]{END}的{0xFFFFFF00}[最后的獐子潭人]{END}吧。
2349,2818,0,去{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[菊花碴]{END}处吧。
2350,2819,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}曲怪人{END}，收集10个{0xFFFFFF00}春水糖的日志{END}后回到{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[菊花碴]{END}处吧。
2351,2820,0,去找{0xFFFFFF00}[獐子潭洞穴[1]]{END}的{0xFFFFFF00}[辛巴达]{END}吧。
2352,2821,0,击退10个{0xFFFFFF00}獐子潭洞穴{END}的{0xFFFFFF00}曲怪人{END}后，去找[{0xFFFFFF00}[吕墩平原[废墟]]{END}的{0xFFFFFF00}[近卫兵亚夫]{END}吧。
2353,2822,0,击退怪物收集30个{0xFFFFFF00}大丽花{END}后，拿给{0xFFFFFF00}各村{END}的{0xFFFFFF00}活动帮助{END}吧。
2354,2830,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}原虫{END}和{0xFFFFFF00}妖粉怪{END}，收集30个{0xFFFFFF00}獐子潭羊皮纸碎片{END}拿给{0xFFFFFF00}[冒险家辛巴达]{END}吧。
2355,2831,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}曲怪人{END}，收集10个{0xFFFFFF00}獐子潭羊皮纸碎片2{END}拿给{0xFFFFFF00}[冒险家辛巴达]{END}吧。
2356,2832,0,拿着{0xFFFFFF00}獐子潭羊皮纸{END}去找{0xFFFFFF00}封印之石{END}的{0xFFFFFF00}[龙林派关羽]{END}吧。
2357,2833,0,在{0xFFFFFF00}獐子潭洞穴{END}收集5个原虫的{0xFFFFFF00}黏糊糊的分泌物{END}和10个妖粉怪的{0xFFFFFF00}灰色妖精粉{END}后，回到{0xFFFFFF00}[龙林派关羽]{END}处吧。
2358,2834,0,在{0xFFFFFF00}獐子潭洞穴{END}击退50个{0xFFFFFF00}原虫{END}，回到{0xFFFFFF00}[龙林派关羽]{END}处吧。
2359,2835,0,拿着{0xFFFFFF00}獐子潭羊皮纸{END}去找{0xFFFFFF00}獐子潭洞穴{END}的{0xFFFFFF00}[辛巴达]{END}吧。
2360,2836,0,击退50个{0xFFFFFF00}妖粉怪{END}后，去找{0xFFFFFF00}吕林都城{END}的{0xFFFFFF00}清丽公主{END}吧。
2361,2837,0,去找{0xFFFFFF00}[吕林都城]{END}的{0xFFFFFF00}[清丽公主]{END}吧。
2362,2844,0,去见{0xFFFFFF00}[龙林山[3]]{END}的{0xFFFFFF00}[土地公]{END}吧。
2363,2845,0,去见{0xFFFFFF00}[清阴镖局]{END}的{0xFFFFFF00}[黑熊儿]{END}吧。
2364,2846,0,各收集10个{0xFFFFFF00}艾草和大蒜{END}后，去找{0xFFFFFF0}[清阴镖局]{END}的{0xFFFFFF00}[吃糕点的老虎]{END}吧。
2365,2847,0,拿着{0xFFFFFF00}11周年白色腰带{END}和{0xFFFFFF00}腰带升级券{END}去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}吧。
2366,2848,0,拿着{0xFFFFFF00}11周年黄色腰带{END}和{0xFFFFFF00}腰带升级券{END}去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}吧。
2367,2849,0,拿着{0xFFFFFF00}11周年蓝色腰带{END}和{0xFFFFFF00}腰带升级券{END}去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}吧。
2368,2850,0,拿着{0xFFFFFF00}11周年红色腰带{END}和{0xFFFFFF00}腰带升级券{END}去找{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}吧。
2369,2853,0,收集{0xFFFFFF00}坚韧线团{END}和{0xFFFFFF00}薄鳞纸{END}、{0xFFFFFF00}风筝骨架{END}交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[活动帮助]{END}吧。
2370,2854,0,击退{0xFFFFFF00}绊脚石{END}，收集10个{0xFFFFFF00}绊脚石绳{END} 交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[清阴关害了了防具店]{END}吧。
2371,2855,0,去找{0xFFFFFF00}[清野江]{END}的{0xFFFFFF00}[清野江导游]{END}拿{0xFFFFFF00}风筝骨架{END}吧。
2372,2856,0,击退{0xFFFFFF00}美人鱼{END}，收集10个{0xFFFFFF00}美人鱼的鳞片{END}交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[清阴关哞读册]{END}吧。
2373,2857,0,跟{0xFFFFFF00}[银行员辛巴达]{END}对话吧。
2374,2858,0,给{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}拿去1个{0xFFFFFF00}女儿红{END}吧。
2375,2859,0,"给{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}各拿来1个{0xFFFFFF00}清阴酒酿{END},{0xFFFFFF00}冥珠米酒{END},{0xFFFFFF00}龙林松茶{END}吧。(相应城镇的宝芝林购买)"
2376,2860,0,见了{0xFFFFFF00}[封印之石]{END}的{0xFFFFFF00}[龙林派张飞]{END}拿到解决方案后，回到{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}处吧。
2377,2861,0,在{0xFFFFFF00}獐子潭洞穴{END}击退{0xFFFFFF00}曲怪人{END}，收集10个{0xFFFFFF00}曲怪人的手指甲END}拿给{0xFFFFFF00}[龙林派张飞]{END}吧。
2378,2862,0,去{0xFFFFFF00}安哥拉市广场{END}找{0xFFFFFF00}医生八字胡老头{END}拿{0xFFFFFF00}解酒剂{END}吧。
2379,2863,0,去{0xFFFFFF00}吕墩平原{END}击退{0xFFFFFF00}甲山女鬼{END}，收集{0xFFFFFF00}30个椰枣{END}交给{0xFFFFFF00}[医生八字胡老头]{END}吧。
2380,2864,0,跟{0xFFFFFF00}[近卫兵哈玛特]{END}对话吧。
2381,2865,0,去{0xFFFFFF00}[吕墩平原[废墟]]{END}继续跟{0xFFFFFF00}[近卫兵亚夫]{END}对话吧。
2382,2866,0,击退{0xFFFFFF00}吕墩平原[1]{END}的60个{0xFFFFFF00}甲山女鬼{END}后，回到{0xFFFFFF00}[近卫兵亚夫]{END}处吧。
2383,2867,0,击退60个{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}狂豚魔人{END}后回到{0xFFFFFF00}[近卫兵亚夫]{END}处吧。
2384,2868,0,击退60个{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}????{END}后回到{0xFFFFFF00}[近卫兵亚夫]{END}处吧。
2385,2869,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}狂豚魔人{END}收集15个{0xFFFFFF00}仙人掌碎片{END}，击退{0xFFFFFF00}咸兴魔灵{END}收集15个{0xFFFFFF00}仙人掌花{END}后，回到{0xFFFFFF00}[医生八字胡老头]{END}处吧。
2386,2870,0,去见{0xFFFFFF00}[安哥拉市广场]{END}的{0xFFFFFF00}医生八字胡老头{END}吧。
2387,2871,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}狂豚魔人{END}，收集30个{0xFFFFFF00}仙人掌碎片{END}交给{0xFFFFFF00}[医生八字胡老头]{END}吧。
2388,2872,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}咸兴魔灵{END}，收集30个{0xFFFFFF00}仙人掌花{END}拿给{0xFFFFFF00}[医生八字胡老头]{END}吧。
2389,2873,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}甲山女鬼{END}，收集50个{0xFFFFFF00}被丢弃的绷带{END}拿给{0xFFFFFF00}[医生八字胡老头]{END}吧。
2390,2874,0,跟{0xFFFFFF00}[医生八字胡老头]{END}对话吧。
2391,2877,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}狂豚魔人{END}，收集15个{0xFFFFFF00}狂豚魔人的指甲{END}去找{0xFFFFFF00}[安哥拉市广场]{END}的{0xFFFFFF00}[医生八字胡老头]{END}吧。
2392,2878,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}咸兴魔灵{END}，收集30个{0xFFFFFF00}仙人掌花{END}拿给{0xFFFFFF00}[安哥拉市广场]{END}的{0xFFFFFF00}[医生八字胡老头]{END}吧。
2393,2879,0,给{0xFFFFFF00}[安哥拉王宫]{END}的{0xFFFFFF00}[近卫兵降落伞]{END}拿去解毒剂吧。
2394,2880,0,去{0xFFFFFF00}[医生八字胡老头]{END}处吧。
2395,2881,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}咸兴魔灵{END}，收集30个{0xFFFFFF00}仙人掌花{END}去找{0xFFFFFF00}[安哥拉市广场]{END}的{0xFFFFFF00}[医生八字胡老头]{END}吧。
2396,2882,0,给{0xFFFFFF00}[安哥拉王宫]{END}的{0xFFFFFF00}[近卫兵可心]{END}送解毒剂吧。
2397,2883,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}咸兴魔灵{END}，收集15个{0xFFFFFF00}魔灵的酸橙{END}拿给{0xFFFFFF00}[安哥拉王宫内部]{END}的{0xFFFFFF00}[亲卫队长罗新]{END}吧。
2398,2884,0,去{0xFFFFFF00}[安哥拉王宫]{END}的{0xFFFFFF00}[近卫兵可心]{END}处吧。
2399,2885,0,回到{0xFFFFFF00}[安哥拉王宫内部]{END}的{0xFFFFFF00}[亲卫队长罗新]{END}处吧。
2400,2886,0,击退50个{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}咸兴魔灵{END}后，回到{0xFFFFFF00}[近卫兵可心]{END}处吧。
2401,2887,0,击退50个{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}马面人鬼{END}后，回到{0xFFFFFF00}[近卫兵可心]{END}处吧。
2402,2888,0,在{0xFFFFFF00}吕墩平原{END}击退{0xFFFFFF00}甲山女鬼{END}，收集{0xFFFFFF00}30个椰枣{END}拿给{0xFFFFFF00}[近卫兵降落伞]{END}吧。
2403,2889,0,击退{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}甲山女鬼{END}，收集50个{0xFFFFFF00}被丢弃的绷带{END}后回到{0xFFFFFF00}[近卫兵降落伞]{END}处吧。
2404,2890,0,去见{0xFFFFFF00}[安哥拉王宫]{END}的{0xFFFFFF00}[近卫兵降落伞]{END}吧。
2405,2891,0,去见{0xFFFFFF00}[安哥拉王宫内部]{END}的{0xFFFFFF00}安哥拉大世子{END}吧。
2406,2892,0,击退30个{0xFFFFFF00}吕墩平原{END}的{0xFFFFFF00}甲山女鬼{END}后回到{0xFFFFFF00}[安哥拉大世子]{END}处吧。
